ID,Text
690,Dementia patients should be given priority for the COVID-19 vaccine
691,Took a pandemic to show how screwed we are by a pandemic.
692,U.S. Support for Patent Waiver Unlikely to Cost Covid-19 Vaccine Makers in Short Term
693,"To mask or not to mask? With vaccines and new guidelines, the mask-faithful navigate a 'weird gray area.'"
694,More people are dying from Covid in India than at any stage of the pandemic
695,Further evidence supports controversial claim that SARS-CoV-2 genes can integrate with human DNA
696,I broke lockdown rules and went to a games night yesterday. There was a lot of risk
697,India COVID cases dip from peak as nationwide lockdown calls grow | Coronavirus pandemic News
698,"Scientists alarmed by COVID's diabetes link, particularly in children"
699,Small Town Relieved All Their Beloved Local Businesses Already Forced To Close Down Before Coronavirus Hit
700,How Indian pilgrims became Covid super-spreaders - BBC News
701,New York average coronavirus positivity rate below 1.5% for 1st time since October
702,U.S. administers 259.7 mln doses of COVID-19 vaccines –CDC
703,MTA Struggling to Get Majority of Workers on Vaccination Train
704,"Canada sets new single-day vaccination record logging more than 400,000 doses"
705,WHO classifies triple-mutant Covid variant from India as global health risk
706,Coronavirus pandemic: France to reopen outdoor bars and dining on May 19
707,Italian woman gets 6 doses of Pfizer vaccine by mistake
708,Vietnam records 65 more Covid-19 community transmissions
709,EU's Breton: EU did not renew Astrazeneca COVID-19 vaccine order for after June
710,A Small Brazilian Town Is Beating Covid-19 Through a Unique Experiment
711,Virginia plans to end COVID-19 restrictions on June 15
712,Study: Athletes low risk for COVID heart issues
713,COVID-19 pandemic fears spawn 'hygiene theatre'
714,Michigan nears first reopening benchmark with 54% of residents vaccinated
715,SAfrica picks up first cases of coronavirus variant from India
716,Obstructive sleep apnea may increase risk of severe COVID-19: study
717,"Czechs massively relax restrictions, honor COVID-19 victims"
718,EU agrees potential 1.8 billion-dose purchase of Pfizer jab
719,Third of UK adults are now fully vaccinated against Covid-19
720,"As West races back to travel, 'zero-Covid' economies like Hong Kong, Singapore and Australia face hermit risk"
721,Neutralizing antibody vaccine for pandemic and pre-emergent coronaviruses
722,U.S. Covid cases down 30% over past two weeks as country averages 2 million shots per day
723,With all this quarantining we have to be especially careful of drummers. When this is over they're gonna come out thinking they can play guitar and sing
724,Newsom proposing new $600 stimulus payments for millions more Californians in economic recovery plan
725,"Boris Johnson coronavirus letters listed for sale on e-Bay for up to £1,000"
726,Gottlieb calls for easing restrictions on indoor gatherings as COVID-19 cases drop
727,Argentina pastor turns church into bar in protest at uneven coronavirus restrictions
728,"Florida reports more than 10,000 COVID-19 variant cases, surge after spring break"
729,Medical journal slams Indian government for 'squandering' early success on Covid-19
730,Italian residents hug Chinese people to encourage them in coronavirus fight
731,Fauci joins calls for nationwide lockdown to contain India's Covid crisis
732,Protesters who bused to Olympic Stadium were exposed to COVID-19
733,China's COVID vaccines are going global — but questions remain
734,"Beginning Monday, L.A. will offer appointment-free COVID vaccinations"
735,The long road to patent clearance
736,States scale back vaccine orders as interest in shots wanes
737,Wandering ship becomes 'best cruise ever' despite coronavirus fears
738,2 new studies involving hospital workers suggest vaccine really does prevent COVID-19 infections.
739,"Roseanne calls Coronavirus a ploy to ""get rid of all my generation"""
740,Laos records first Covid-19 related death over a year into the pandemic
741,"Cases rising alarmingly in South Asia, except for Bangladesh"
742,Re Boris Johnson's recent lockdown announcement.. I knew it would end in tiers
743,"COVID-19 attacks organs in different ways, study shows"
744,Why India's Covid surge matters to the entire world
745,N.Y.C. Will Offer Vaccinations at Subway Stations
746,Pakistan receives 1st vaccines through COVAX
747,It's like New Year's': Spain ends Covid-19 state of emergency
748,Trump Blasts Dr. Fauci Over Repeated Negative Remarks About Coronavirus
749,"New UK data - 2 doses of Pfizer-BioNTech reduce risk of death by 97%, 1 dose of AZ-Oxford reduces risk of death by 80%"
750,TWiV 752: COVID-19 clinical update #61 with Dr. Daniel Griffin | This Week in Virology
751,"Russia reports 8,419 new COVID-19 cases, 334 deaths"
752,Novavax Announces Positive Preclinical Data for Combination Influenza and COVID-19 Vaccine Candidate
753,"At India's Funeral Pyres, Covid Sunders the Rites of Grief"
754,Deadly Indian Covid variant found in Bangladesh: IEDCR
755,Tan Tock Seng Hospital cluster: 9 of 40 Covid-19 cases were vaccinated and had mild to no symptoms
756,"USA, Malaysia, Liberia, and Chile walk into a bar ????????????????. They all started pointing fingers at each other for stealing one another's flag design.

They eventually all settled down for a drink and looked towards their commonalities, particular in terms of the design of their flags.

""Better red than dead,"" said the US, as all other nations blushed with pride and remembered their movements for independence. They could have never existed and have been functionally dead and dependent on colonizers but here they were, independent nations with their own flags with hues of red. 

""Feeling blue is better than having no loo,"" said Malaysia, looking at the current lockdowns and economic downturns in each country through a relative perspective. Everybody was feeling blue but at least they all had access to toilets in their countries for all their citizens. 

Suddenly, Liberia looked away, looking embarrassed. It appeared that Liberia was feeling blue and had no loo. 

""Not to worry,"" said Chile, ""we all have white, so our future is bright,"" causing Liberia to gain a sense of optimism over her future.

Lastly, it was Liberia's turn. ""We all have stripes but at least we don't have any dykes,"" Liberia said, with USA and Chile looking in horror at what was just stated. ""You can't say that, we're in the 21st century!"" shouted USA and Chile in unison. 

Finally, Malaysia stepped to Liberia's defense, ""We may hate dykes, but at least we're not like the third reich."" 

USA and Chile begrudgingly agreed, at least they weren't as bad as the Nazis, and ""with time, they shall develop a more politically-correct rhyme,"" they said. And all four drank and smoked to that, because if there's one thing they all had in common, is that they all had a star so why not relax and smoke a cigar?

The End."
757,"Brazil coronavirus: Government struggles to vaccinate Quilombos, incarcerated, homeless"
758,Covid-19 Restriction Guidance Could Ease as More Americans Get Vaccinated
759,"It's not a pandemic if only 0,15% of people who get the virus die. Peace"
760,"[Singapore] - About 9,000 to be tested as Changi Airport steps up COVID-19 precautionary measures"
761,"4.03 Lakh Fresh Covid Cases In India, 4,092 Deaths In 24 Hours: 10 Points"
762,Colombian cartels killing those who don't obey their Covid-19 lockdowns
763,Indian Americans Despair as COVID-19 Ravages South Asian Nation
764,"Active COVID cases in Israel fall below 1,000 for 1st time since March 2020"
765,S. Korea: New virus cases fall below 600 on fewer tests; vaccinations to gather pace
766,I don't know how I can survive.' Women have been hit hardest by COVID's economic toll
767,Preliminary report on SARS?CoV?2 Spike mutation T478K
768,Vax Live' Benefit Concert Promotes Preview Of Post-Pandemic World
769,"With an eye on India, Africa ramps up monitoring of coronavirus variants"
770,EU calls on U.S. to push exports to counter vaccine shortage
771,What would Bruce Forsyth think of all this coronavirus lockdown eh?. Nice 2 metre 2 metre nice.
772,"Infect me daddy,' Queen's University student trustee resigns after attending coronavirus party"
773,We may never know the exact toll of the pandemic
774,Long-acting injectable medicine is a potential route to Covid therapy
775,Hollywood stars to be exempt from UK's coronavirus quarantine rules
776,"Nepal records highest single-day spike with 9,127 new Covid-19 cases"
777,"Florida Reports Close to 12,000 Covid Cases Caused by Variants, Most in U.S."
778,Official: COVID situation in Seychelles is manageable
779,NYC doctor travels to hometown in India to help with Covid-19 crisis
780,Do testicles make men more vulnerable to the coronavirus?
781,"Experts warn weak pandemic guidance, lack of accountability increasing radicalization risk"
782,Vaccine side effects don't tell you how well your immune system will protect you from covid-19
783,In fight against Covid variants some firms target T cell jabs
784,"Coronavirus India Live Updates: India records over 4 lakh new Covid-19 cases, 4,187 deaths"
785,"WHO records over 817,000 new daily cases of COVID-19 worldwide"
786,"A Coronavirus Vaccine Could Kill Half A Million Sharks, Conservationists Warn"
787,BioNTech to Establish Regional Headquarters for Southeast Asia and First mRNA Manufacturing Facility in Singapore | BioNTech
788,India's COVID-19 emergency - The Lancet Editorial
789,COVID-19 vaccines: further evidence of success --- latest @PHE_uk analysis shows that individuals who receive a single AstraZeneca dose have approximately 80% lower risk of death with COVID-19 compared with unvaccinated individuals. For Pfizer it's approx 80% after one dose and *97%* after two doses
790,Doctor Explains Why Jimmy Kimmel's Vaccine PSA Didn't Work
791,"Zero Covid deaths for England, Scotland and NI"
792,Fauci says there's 'no doubt we have been undercounting' the number of people who died from COVID-19
793,Spatial sciences student maps NYC's successful move to outdoor dining
794,In-Depth: Study confirms why COVID-19 causes complications across the body
795,Fosun Pharma Agrees to Covid Vaccine Joint Venture With BioNTech
796,Goats take over empty Welsh streets during coronavirus lockdown
797,India's COVID-19 vaccination campaign falters as cases grow
798,South Korea pioneers coronavirus drive-through testing station
799,Alberta physician offers rare glimpse inside COVID-19 wards with pandemic photography
800,Zambia praises sex workers for 'coronavirus tracing'
801,The COVID-19 lab score: an accurate dynamic tool to predict in-hospital outcomes in COVID-19 patients
802,"Vaccine rollout breaks single day record for 2nd day running, with over 52,000 vaccines administered on Friday"
803,"School Reopenings, Mobility, and COVID-19 Spread: Evidence from Texas"
804,Gene Tied to Balding May Also Raise COVID Risks for Men
805,"Making yachts during the coronavirus lockdown. I have a friend named Pete who makes yachts for a living. Pete was quite worried about the virus as he thought not many people would be in the market for one of his nice boats. His yachts are big, sturdy, and beautiful, but primarily they're designed for big groups of people. Who's going to want to ride a yacht during a time of social distancing? Plus these bad boys cost a pretty penny, during times of economic uncertainty it seemed unlikely people will be looking to splash out on a shiny new yacht. Then in mid-March it got even worse, they had to close his factory due to the lockdown. How on earth is he going to make money now? He has 5 kids to feed not to mention the horse farm he just invested in! Well Pete has always been a man of impeccable determination and entrepreneurial spirit, so he brought his bows, sterns, sales, helms, cleats, bliges, and hulls home with him and began working from his garage. At the beginning it was very difficult as he was used to building yachts in a team, however with some hard work and perseverance he was churning them out in no time. 1 yacht. 2 yachts. 3 yachts. Soon the word broke out and people were so inspired by his story that they started buying his boats! It started off rough but this looks like it's going to be his most profitable year ever. So when you're thinking about the doom and gloom of lockdown, just remember its not bad for everybody: my mate Pete makes yachts in his garage, and his sales went through the roof."
806,"Brain fog: how trauma, uncertainty and isolation have affected our minds and memory"
807,California COVID-19 cases holding steady; second-lowest rate of spread in nation
808,"Minnesota's mask mandate ends, officially"
809,"Teacher:""What have you learnt in quarantine"". Me: if a ball is too big for your mouth it's not yours"
810,CVS To Offer In-Store Mental Health Counseling-COVID-19 hardships have overwhelmed many people
811,Thai FDA approves Moderna vaccine
812,Coronavirus: Australia at highest risk of outbreak since start of pandemic
813,Study: Mild COVID-19 infection is very unlikely to cause lasting heart damage
814,COVID Survivor Who Lost Sense of Smell and Taste A Year Ago Gets Help From Perfumery
815,New U.S. COVID weekly cases fall to lowest since September
816,"At least 16,000 in Sweden have long-term Covid - Radio Sweden"
817,Accuracy of U.S. coronavirus data thrown into question as decline in testing skews drop in new cases
818,"Zydus Cadila Covid vaccine close to getting approved in India, says MD Sharvil Patel"
819,"India's daily COVID-19 deaths near record, calls for nationwide lockdown mount"
820,What to Know About the Yankees' Coronavirus Outbreak
821,Almost half the Australians booked on India repatriation flight barred after Covid tests
822,Ontario keeps ban on outdoor recreation for 2 more weeks
823,Why Latin America's economy has been so badly hurt by covid-19
824,Repatriation flight seats left empty after Australians test positive for COVID-19 in India
825,Pandemic screen time tops 6 hours a day for some kindergartners
826,What you need to know about the coronavirus right now
827,Guterres Says The COVID Pandemic is a Demonstration of 'Patriarchy'
828,Immunogenicity of COVID-19 mRNA Vaccines in Pregnant and Lactating Women
829,Number of patients in hospital with Covid-19 falls to below 100 for first time since September--Ireland
830,"Post-COVID-19 syndrome: New diagnosis for long-haulers' mood disorders, cognitive impairment"
831,"More Than 1,100 People Vaccinated In NYC Subway And Rail Stations On First Day Of MTA Pilot Program"
832,Singapore announces new restrictions after vaccinated airport workers become infected.
833,Where Covid's Car-Free Streets Boosted Business - May 11 2021
834,Alterations of frontal-temporal gray matter volume associate with clinical measures of older adults with COVID-19
835,B.C. to refuse driver's licence renewals to people with unpaid COVID-19 fines
836,Government of Canada: COVID-19: Life after vaccination
837,1.23 lakh (123k) death certificates issued in 71 days': Gujarat daily has an eye-opening front-page story
838,[Singapore] Changi Airport Covid-19 cluster originated in zone that received travellers from higher-risk places
839,"School nurses, health service corps part of $7.4 billion virus plan"
840,"Second-Generation COVID-19 Vaccine Candidate, CV2CoV, Demonstrates High Immunogenicity Against Virus Variants in Preclinical Study (Press release from curevac)"
841,A variant is suspected of fueling an alarming outbreak in Thai prisons.
842,"Quebec sets new vaccination record (110,000)"
843,"Sinovac shot causes 'drastic drop' in deaths, infections among Indonesian health workers; Indonesia found that Sinovac protected 100 per cent of 25,374 health workers from death, 96 per cent from hospitalisation and 94 per cent from infection."
844,"Coronavirus / Delhi reports less than 10,000 COVID-19 cases for 1st time in over a month"
845,Hospitals overwhelmed as Covid cases surge in Osaka
846,India Covid: How law stops NGOs distributing essential aid
847,"Fast Food Franchises Joining the Push to Boost COVID-19 Vaccination Rates — McDonald's, Krispy Kreme and White Castle are some of the fast food giants using their reach to share reliable vaccine information and promote the vaccine in the U.S"
848,How a worrisome coronavirus variant spread unnoticed
849,D.C. region starts vaccinating 12- to 15-year-old
850,Delaying a COVID vaccine's second dose boosts immune response
851,Feels like we're all in hell??
852,New COVID-19 cases plummet in New York
853,Don't have to trust the media. But perhaps trust the doctors?
854,"In India, anything and everything is a super-spreader event'"
855,Singapore unlikely to meet criteria for air travel bubble with Hong Kong: Transport Minister Ong Ye Kung
856,French lawmakers approve COVID 'health pass' at second attempt
857,U.S. administers 268.4 mln doses of COVID-19 vaccines - CDC
858,Singapore announces tighter Covid-19 measures for travellers from Vietnam
859,Unacceptable': Only 7 percent of vaccinated Florida residents are Black
860,El Salvador donates vaccine to desperate Honduras towns
861,Fully vaccinated Michiganders can take masks off
862,Pandemic Revives Calls To Ban Lawmakers From Bunking In Their Offices
863,Ten million reasons to vaccinate the world
864,São Paulo authorities plead with China to release vaccines
865,"What Disney, Airbnb and DoorDash results reveal about the post-pandemic economy"
866,How Did We Get Here: What Are Droplets and Aerosols and How Far Do They Go? A Historical Perspective on the Transmission of Respiratory Infectious Diseases
867,Japan expands virus emergency ahead of Tokyo Olympics
868,Coronavirus test used by White House has questionable accuracy
869,"CureVac, GSK Report Positive Lab Data for Next-Generation Shot"
870,Xi Jinping Warns Of Second Coronavirus Wave Likely To Disappear Thousands Of Hong Kong Residents
871,Puzzle Business Goes 'Bonkers' As People Seek Pandemic Pastimes At Home
872,Lithuania sends humanitarian aid to US to help fight coronavirus
873,Nepal allows 'special flights' to evacuate stranded foreigners
874,Georgia governor says he didn't know asymptomatic people could spread coronavirus
875,Walmart to Stop Requiring Masks for Vaccinated Workers and Shoppers
876,Brown: Oregon to follow CDC's lead; masks no longer required in most settings
877,Celltrion to supply COVID-19 treatment to Pakistan in a new deal
878,"North Carolina: Gov. Cooper eases North Carolina's mask, capacity and physical distancing restrictions"
879,"""China reports no new coronavirus local infections!"" says a Chinese national to random strangers on the Internet. ""But Hong Kong and Taiwan are still reporting in new cases"" replied the random guy on the Internet.

""No… Hong Kong and Taiwan is not… uh… Yes, China is … uh…"""
880,"Big promises, few doses: why Russia's struggling to make Sputnik V doses"
881,Native Americans being left out of US coronavirus data and labelled as 'other'
882,CEO Bob Chapek Specifically Hints at Summer for Changes to Walt Disney World Mask Policy
883,Coronavirus: Amazon removes overpriced goods and fake cures
884,Gov. Cooper: N.C. mask mandate still in effect as officials review new CDC guidelines
885,Uruguay Death Toll Soars as Virus Slams South America
886,"Vermont lifts mask mandate for fully vaccinated people, following CDC shift"
887,Researchers Identify Genes Associated With Significant Increase in COVID-19 Risk
888,India 'on war footing' as coronavirus infections pass 24 mln
889,Movie Theaters Packed With Frenzied Crowds Trying To Catch Last-Minute Screening Of 'Sonic' Film Before Coronavirus Hits\
890,"Indian variant: Official assessment of Covid strain shows 'modest' reduction in vaccine efficacy - Analysis by Public Health England is only based on experimental data in the lab, and there are also signs it could be less infectious than feared"
891,"New York Yankees say 7 vaccinated members test positive for Covid-19, but 6 are asymptomatic"
892,"Covid variant from India more transmissible and threatens England lockdown easing, Boris Johnson says"
893,"123,000 death certificates issued in last 71 days in Indian state of Gujarat. Government registered only 4218 covid deaths."
894,"Explained: Peak of India's Covid-19 second wave in sight, but end may still be far away"
895,EMA: mRNA COVID vaccines appear effective against Indian variant
896,Opposition To Tokyo Games Grows Heated Amid COVID Concerns
897,"The world's largest maker of latex gloves will shut more than half of its factories after almost 2,500 employees tested positive for coronavirus"
898,"Vaccinated Aussies may be allowed to travel overseas, PM reiterates"
899,U.S. administers 266.6 mln doses of COVID-19 vaccines - CDC
900,Mayo Clinic releases new study on COVID-19 long-haulers
901,S. Korea: New cases above 700 for 2nd day as vaccinations again set to gather pace
902,Canada is now vaccinating a higher proportion of its population daily than the U.S. But are we going to hit a wall?
903,Taiwan sets single-day record for domestic COVID-19 cases as virus spreads
904,Another Group of Scientists Calls for Further Inquiry Into Origins of the Coronavirus
905,"S'pore can't rely on herd immunity, will use Covid-19 vaccines among other measures: Gan Kim Yong"
906,Pennsylvania to follow relaxed federal guidance on masks for fully vaccinated
907,Canada could be mixing and matching COVID-19 vaccines by the summer: Tam
908,"More than 4,000 Indians die of COVID-19 for second straight day"
909,Why Isn't South Korea Buying Chinese Vaccines?
910,Hopes every Australian adult could get COVID-19 vaccine jab by Christmas
911,Shake Shack Offers Free Food for Vaccinations as Eligibility Expands to All Age 12 and Up
912,[Singapore] Free Covid-19 tests for those who visited Changi Airport T3 from May 1
913,Delay in giving second jabs of Pfizer vaccine improves immunity
914,CDC plans to drop mask requirements for fully vaccinated people
915,Saliva unlikely to spread covid in the dental setting if proper infection control protocol are followed.
916,"First real world data out of Italy, based on 37,000 vaccinated people. One dose of AZ has 99% efficacy against severe disease/hospitalization, and 100% efficacy against death (only 1 vaccinated person died and was 96 years old)."
917,Mexico to start late-stage clinical trial for China's mRNA COVID-19 vaccine
918,The COVID-19 Pandemic Is Changing Our Dreams
919,"India's Epidemic of False COVID-19 Information: As patients and families frantically seek treatment, elected officials—and some physicians—have fuelled denialism and specious talk of miracle cures."
920,North Carolina man has COVID-19 antibodies more than eight months after second vaccine dose
921,Universal Orlando Drops Outdoor Face Mask Mandate
922,"Loneliness, Wellbeing, and Social Activity in Scottish Older Adults Resulting from Social Distancing during the COVID-19 Pandemic"
923,Coronavirus patient suffers hours-long erection due to blood clots in his penis
924,"As Broadway Plans Its Return, 'Hamilton' Will Require Vaccines Backstage"
925,"UNC system says no refunds on tuition, fees if pandemic forces return to online-only classes"
926,"Many Unvaccinated Latinos in the U.S. Want the Shot, New Survey Finds"
927,"More than 1.35 Million Shots given, a new daily record in Germany"
928,International panel calls for overhaul of pandemic preparedness efforts
929,"New vaccination record in Spain: 611,767 doses in a single day"
930,Japan vaccine chief blames drug approval system for slow inoculation drive
931,Florida medical examiners were releasing coronavirus death data. The state made them stop.
932,"Jesus, why did you let me die of coronavirus?. He ignored the lockdown order because ""Jesus will protect me"" he did not accept a mask because Jesus will protect him. He refused the vaccine, because Jesus will protect him. Then he died of Coronavirus and met Jesus. ""Jesus, why didn't you protect me!?""
Jesus responded, ""First I put lockdowns in place, then I got you a mask. When that didn't work I created a vaccine, and still you refused... what more do you want from me?"
933,DeSantis: Martin Supt. compared start of school in pandemic to Osama bin Laden raid
934,"COVID-19 Endothelial Dysfunction Can Cause Erectile Dysfunction: Histopathological, Immunohistochemical, and Ultrastructural Study of the Human Penis"
935,Maine to adopt CDC's new mask guidance for fully vaccinated people
936,"[CROSSPOST] AskScience AMA Series: COVID Variants and Vaccines - We are a physician scientist and emergency physician, ask us anything!"
937,Weekly Covid-19 deaths in Spain fall 90% since start of vaccination campaign
938,Coronavirus test kits meant for the UK found to be contaminated with COVID-19
939,Misinformation surges amid India's COVID-19 calamity
940,Rapid tests to be used in Singapore on top of PCR tests for quicker Covid-19 contact tracing
941,"Filipinos make up 30% of COVID-19 deaths among nurses in U.S., study says"
942,Migrant smugglers see boost from U.S. pandemic border policy
943,"[Singapore] - Ng Teng Fong General Hospital staff's respiratory symptoms likely caused by Rhinovirus infection, not Covid-19"
944,North Dakota seeks to repurpose coronavirus aid for fracking
945,Bars in Taiwan's capital to close as COVID-19 infections spread
946,"Delaying second Covid vaccine doses can save lives, study finds"
947,Covid: Second vaccine doses to be sped up over variant concerns
948,[Singapore] - Pupils from Kong Hwa School and St Stephen's test positive for Covid-19; more schools move to home-based learning
949,CDC lifts some mask rules for vaccinated cruise passengers
950,Gleyber Torres the eighth vaccinated Yankee with coronavirus
951,Covid 19 coronavirus: US Government issues New Zealand travel warning due to its '23 active cases'
952,Using Ultrasound Stimulation to Reduce Inflammation in COVID-19 In-Patients
953,"Just 12 People Are Behind Most Vaccine Hoaxes On Social Media, Research Shows"
954,Spain will get 13M Pfizer vaccines in June
955,Research Study Estimates that there have been 7m-13m Excess Deaths Worldwide
956,Japan expands coronavirus emergency again just 2 months from Tokyo Olympics
957,Blood Expert Says He Found Why Some Covid-19 Vaccines Trigger Rare Clots
958,"Study: Vitamin D won't limit risk, severity of COVID-19 | Cornell Chronicle"
959,Another consequence of the pandemic: a nationwide shortage of coins
960,Covid vaccines: Mixing increases reports of mild side-effects
961,"Over a Quarter of EU Adults Would Refuse COVID-19 Shot, Survey Says"
962,"Secret Service seizes $2 billion in fraudulent Covid unemployment payments, returns funds to states"
963,Indian states turn to anti-parasitic drug to fight COVID-19 against WHO advice
964,"Calgary-based Providence Therapeutics sees positive COVID-19 vaccine trial, but federal support still lacking"
965,"Massachusetts COVID-19 Mask Order Remains In Place, Despite CDC Guidance"
966,"Group sizes down from 5 to 2, dining-in suspended as Singapore tightens COVID-19 measures"
967,"Christian Drosten: ""Those who choose not to vaccinate will inevitably become infected""."
968,Trump Blames China For Acting Too Late In Coordinating U.S. Coronavirus Response
969,Chief of teachers union is 'all in' on full fall reopening
970,LA Creative Firm Designs Pandemic-Proof Raving Suit
971,How many COVID deaths are acceptable in a post-pandemic world?
972,New COVID-19 measures in Singapore: What is allowed under the tighter restrictions?
973,FDA charges distilleries more than $14K in fees after making hand sanitizers amid the pandemic
974,The Triple Threat of Coronavirus
975,"Maine offers many free outdoor rewards for COVID-19 shots (hunting licenses, fishing licenses, park pass, other outdoor activities)"
976,"Uruguay, once a coronavirus model, struggles against a deadly wave"
977,Coloradans will be allowed to go mask-free in almost all settings
978,600 oxygen cylinders to be flown from Oman to Nepal on Saturday
979,[Singapore] Several students who tested positive for COVID-19 linked to private tutor at tuition centre: Ministry of Health
980,"Delaying second Pfizer vaccines to 12 weeks significantly increases antibody responses in older people, finds study"
981,Wild animals have taken over the streets in major cities because of the coronavirus pandemic
982,Preliminary Data Suggests Mixing COVID-19 Vaccines Increases Frequency of Adverse Reactions
983,Data discrepancies and substandard reporting of interim data of Sputnik V phase 3 trial
984,Patients with deadly 'Indian Covid-19 variant' found in Dhaka
985,"Anchorage Assembly ends mask mandate, effective immediately"
986,Walmart and Samb's Club are offering the COVID-19 Pfizer vaccines for teens.
987,Outbreak of Just 23 Cases Sees Rush on Vaccines in Taiwan
988,[Singapore] Possible to keep public transport 'very safe' with Covid-19 precautions: Transport Minister Ong Ye Kung
989,"Covid vaccines have saved 11,700 lives, study finds"
990,UConn Researchers Study Anti-Vax Facebook Groups in Early Days of COVID-19 Pandemic
991,Maryland governor says coronavirus tests acquired from South Korea under guard at undisclosed location to protect the tests from seizure by the federal government
992,"Covid-19 Vaccine: When to take your vaccine shot(s) if infected with Covid-19, and if not"
993,"COVID-19 lab leak theory cannot be ruled out, leading scientists say"
994,"For the first time, Argonne researchers reveal how COVID-19 has transformed communities"
995,"WHO-approved Covid-19 vaccines can come to India, more than 2 billion doses to become available soon: Govt | Hindustan Times"
996,A paradigm shift to combat indoor respiratory infection
997,Cellular and Humoral Immune Responses in Covid-19 and Immunotherapeuti
998,Mass coronavirus graves in Nepal as India's second wave spreads beyond the border
999,Passengers miss India-Australia flight because of COVID-19
1000,"As India's Covid Crisis Rages, Its Neighbors Brace for the Worst"
1001,Singapore Moves Back Towards Lockdown as Virus Cases Rise
1002,Selvrapporterte bivirkninger etter vaksinasjon (Self reported side effects after vaccination) Norwegian text
1003,"Ontario has paused AstraZeneca. So, can I get my second dose sooner?"
1004,"Covid: Delay child vaccinations and share jabs with Covax, says WHO"
1005,Nearly 3 in 5 Unvaccinated Adults Say a Big Financial Incentive Would Sway Them to Get a COVID-19 Shot
1006,"If you are sick, pls go and see a doctor. A blue pill can still save you and bring you back to sanity."
1007,Netherlands reaches 7 million Covid vaccinations; New daily record set Wednesday
1008,"""Statement on Spacegodzilla"" - Special Edition Magic the Gathering card name to be changed due to Global Pandemic"
1009,"Impossible' to hold Olympics during pandemic, Japan doctors union warns"
1010,"9,000 employees sick as COVID overwhelms Arkansas workplaces"
1011,Iowa fines beef plant $957 after huge coronavirus outbreak
1012,"For Some, This May Be the Hardest Chapter of the Pandemic"
1013,Dutch standing in the way of EU's free coronavirus testing for travelers
1014,"Costco Updates Policy: ""In Costco locations where the state or local jurisdiction does not have a mask mandate, we will allow members and guests who are fully vaccinated to enter Costco without a face mask or face shield."""
1015,"Notice how people who don't know squat and haven't done any research and are simply trusting of authority, like Dr. Anthony Wuhan Fauci, are calling those who raise any concerns or have a different POV, low IQ idiots, who deserve to DIE!

Think it through..."
1016,Makers of Sophia the robot plan mass rollout amid pandemic
1017,"Amazon seeks to hire 75,000; offers $100 to vaccinated hires"
1018,California reveals how many breakthrough cases after COVID vaccinations have ended in death
1019,I Feel Like I'm Just Drowning': Sophomore Year in a Pandemic
1020,"Group sizes down from 5 to 2, dining-in suspended as Singapore tightens COVID-19 measures - CNA"
1021,"Analysis: Vaccinated Americans, go wild!"
1022,Michigan lifts mask requirement for people fully vaccinated against COVID-19
1023,The 60-Year-Old Scientific Screwup That Helped Covid Kill
1024,Coronavirus lockdown spares Czech women an Easter whipping
1025,14 Covid-19 cases in past week did not see doctor when sick; experts say next few weeks crucial for Singapore
1026,Setting the record straight: There is no 'Covid heart'
1027,India's coronavirus infections top 24 million as mutant spreads
1028,Cuba rolls out two Covid-19 vaccines still in clinical trials
1029,Dr. Fauci: 'Put aside your mask' if you're fully vaccinated and outside
1030,"Study: Alcohol use may be behind pandemic's impact on gastrointestinal, liver diseases"
1031,Canadian maker of promising mRNA vaccine looks to test it against Pfizer in new trial
1032,Germany: The United Kingdom of Great Britain and Northern Ireland including the Isle of Man as well as all Channel Islands and all British overseas territories are now considered a risk area.
1033,WHO urges rich countries to donate shots instead of vaccinating children
1034,Cuba begins mass Covid-19 vaccine inoculation before concluding trials
1035,India might be beginning to see a COVID-19 vaccine effect
1036,Gov. Walz (Minnesota) to sign order ending mask mandate on Friday morning
1037,British Columbia opening up vaccine eligibility to 18+ starting on Sunday.
1038,"COVID is fading, but racial gap in deaths is back with force in Michigan"
1039,Japan unexpectedly set to expand areas under COVID-19 state of emergency
1040,4 Myths About COVID-19 mRNA Vaccines and Why They're Wrong - Rogue Scientist
1041,Fox News Stars Now Pretend They Never Said What They Said About the Coronavirus
1042,British Airways Trials 'World First' 25 Second COVID-19 Test
1043,"7,562 new Covid-19 cases registered in Ukraine"
1044,"New SARS-CoV-2 Variants — Clinical, Public Health, and Vaccine Implications"
1045,Private aircraft from abroad landing at smaller Canadian airports despite federal pandemic rules
1046,Preliminary data suggests mixing Covid-19 vaccine increases reactogenicity
1047,Hundreds of Epidemiologists Expected Mask-Wearing in Public for at Least a Year
1048,German police warn of fake COVID vaccine passport problem
1049,"Protesters Demand States Reopen, Notice Spike In Coronavirus Cases, Infuriate Them By Locking Down Again"
1050,When Will Massachusetts Lift Its Mask Order? Gov. Charlie Baker Promises Update 'Early Next Week'
1051,Coronavirus variant found in India may spread faster than type detected in Kent
1052,"Sputnik V Light, Russia's single-dose Covid vaccine, likely to be launched in India soon"
1053,Hip fracture characteristics and outcomes during COVID-19: a large retrospective national database review
1054,"Pfizer, Moderna, Johnson and Johnson vaccines effective against B1617 variant of COVID-19, says top US health official"
1055,"CDC relaxes mask guidance, but employers are left waiting on OSHA"
1056,S.Africa's COVID-19 death toll much higher than official tally - report
